id,From_country,To_country,Points,Round,Voting_Method,Host_Nation,OOA,Average_Points,VBlocs1_FC,VBlocs2_FC,VBlocs1_TC,VBlocs2_TC,ComVBlocs1,ComVBlocs2,FC_LANGFAM,TC_LANGFAM,ComLANGFAM,Neighbours,TC_NumNeigh,FC_NonCOB,FC_NonCitzens,FC_COB,FC_Citizens,FC_Population,METRIC_COB,METRIC_Citizens,METRIC_COBCit,FC_GDP_mil,TC_GDP_mil,GDP_PROP,FC_CAP_LAT,FC_CAP_LON,TC_CAP_LAT,TC_CAP_LON,CAP_DIST_km,TC_PerfType,TC_SingerGender,FC_SONGLANG,TC_SONGLANG,ComSONGLAN,danceability,energy,key,loudiness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
218,Estonia,Austria,6,f,T,n,24,4.66666666666667,8,5,2,6,n,n,Uralic,Germanic,n,n,6,119,82,1122085,1117693,1315944,0.000613848209265,0.000413617081377,0.001027465290642,23136.74,386427.79,0.059873385400155,59.437,24.7536,48.2082,16.3738,1361.88372092287,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
219,Estonia,Austria,10,sf1,T,n,12,4.66666666666667,8,5,2,6,n,n,Uralic,Germanic,n,n,6,119,82,1122085,1117693,1315944,0.000613848209265,0.000413617081377,0.001027465290642,23136.74,386427.79,0.059873385400155,59.437,24.7536,48.2082,16.3738,1361.88372092287,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
220,Finland,Austria,4,f,J,n,24,4.8,10,5,2,6,n,n,Uralic,Germanic,n,n,6,605,481,5150146,5257543,5487308,0.001794389640588,0.002093443300764,0.003887832941352,236785.05,386427.79,0.612753679025,60.1699,24.9384,48.2082,16.3738,1439.3013034524,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
221,Finland,Austria,6,f,T,n,24,4.8,10,5,2,6,n,n,Uralic,Germanic,n,n,6,605,481,5150146,5257543,5487308,0.001794389640588,0.002093443300764,0.003887832941352,236785.05,386427.79,0.612753679025,60.1699,24.9384,48.2082,16.3738,1439.3013034524,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
222,Finland,Austria,3,sf1,J,n,12,4.8,10,5,2,6,n,n,Uralic,Germanic,n,n,6,605,481,5150146,5257543,5487308,0.001794389640588,0.002093443300764,0.003887832941352,236785.05,386427.79,0.612753679025,60.1699,24.9384,48.2082,16.3738,1439.3013034524,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
223,Finland,Austria,10,sf1,T,n,12,4.8,10,5,2,6,n,n,Uralic,Germanic,n,n,6,605,481,5150146,5257543,5487308,0.001794389640588,0.002093443300764,0.003887832941352,236785.05,386427.79,0.612753679025,60.1699,24.9384,48.2082,16.3738,1439.3013034524,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
224,France,Austria,8,f,J,n,24,5.1,11,1,2,6,n,n,ItalicRomance,Germanic,n,n,6,NA,4642,NA,62351387,66759950,NA,0.001052950814132,NA,2465453.98,386427.79,6.38011562263677,48.8566,2.3522,48.2082,16.3738,1033.49227728418,Solo,Female,Mixed,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
225,France,Austria,8,f,T,n,24,5.1,11,1,2,6,n,n,ItalicRomance,Germanic,n,n,6,NA,4642,NA,62351387,66759950,NA,0.001052950814132,NA,2465453.98,386427.79,6.38011562263677,48.8566,2.3522,48.2082,16.3738,1033.49227728418,Solo,Female,Mixed,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
226,France,Austria,12,sf1,J,n,12,5.1,11,1,2,6,n,n,ItalicRomance,Germanic,n,n,6,NA,4642,NA,62351387,66759950,NA,0.001052950814132,NA,2465453.98,386427.79,6.38011562263677,48.8566,2.3522,48.2082,16.3738,1033.49227728418,Solo,Female,Mixed,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
227,France,Austria,10,sf1,T,n,12,5.1,11,1,2,6,n,n,ItalicRomance,Germanic,n,n,6,NA,4642,NA,62351387,66759950,NA,0.001052950814132,NA,2465453.98,386427.79,6.38011562263677,48.8566,2.3522,48.2082,16.3738,1033.49227728418,Solo,Female,Mixed,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
228,Germany,Austria,7,f,T,n,24,5.5,13,2,2,6,n,n,Germanic,Germanic,y,y,6,NA,166311,NA,73523726,82800000,NA,0.017928642470026,NA,3466756.88,386427.79,8.97129287725399,52.52,13.405,48.2082,16.3738,523.544995362459,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
229,Greece,Austria,1,f,T,n,24,5.5,14,3,2,6,n,n,Hellenic,Germanic,n,n,6,NA,1314,NA,NA,10783748,NA,NA,NA,194558.65,386427.79,0.503479964523256,37.9838,23.7275,48.2082,16.3738,1282.72878719379,Solo,Female,Mixed,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
230,Greece,Austria,2,sf1,J,n,12,5.5,14,3,2,6,n,n,Hellenic,Germanic,n,n,6,NA,1314,NA,NA,10783748,NA,NA,NA,194558.65,386427.79,0.503479964523256,37.9838,23.7275,48.2082,16.3738,1282.72878719379,Solo,Female,Mixed,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
231,Greece,Austria,5,sf1,T,n,12,5.5,14,3,2,6,n,n,Hellenic,Germanic,n,n,6,NA,1314,NA,NA,10783748,NA,NA,NA,194558.65,386427.79,0.503479964523256,37.9838,23.7275,48.2082,16.3738,1282.72878719379,Solo,Female,Mixed,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
232,Hungary,Austria,6,f,T,n,24,5.25,1,5,2,6,n,n,Uralic,Germanic,n,y,6,9911,4007,9326183,9673897,9830485,0.019652906393391,0.025589444912765,0.045242351306156,124342.94,386427.79,0.321775356787875,47.4979,19.0402,48.2082,16.3738,214.044281711077,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
233,Hungary,Austria,8,sf1,T,n,12,5.25,1,5,2,6,n,n,Uralic,Germanic,n,y,6,9911,4007,9326183,9673897,9830485,0.019652906393391,0.025589444912765,0.045242351306156,124342.94,386427.79,0.321775356787875,47.4979,19.0402,48.2082,16.3738,214.044281711077,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
234,Iceland,Austria,1,f,J,n,24,6.57142857142857,15,1,2,6,n,n,Germanic,Germanic,y,n,6,134,95,290507,306044,332529,0.003188805863595,0.00358693600151,0.006775741865106,20047.41,386427.79,0.051878799917573,64.1265,-21.8174,48.2082,16.3738,2882.18249543472,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
235,Iceland,Austria,2,f,T,n,24,6.57142857142857,15,1,2,6,n,n,Germanic,Germanic,y,n,6,134,95,290507,306044,332529,0.003188805863595,0.00358693600151,0.006775741865106,20047.41,386427.79,0.051878799917573,64.1265,-21.8174,48.2082,16.3738,2882.18249543472,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
236,Iceland,Austria,4,sf1,J,n,12,6.57142857142857,15,1,2,6,n,n,Germanic,Germanic,y,n,6,134,95,290507,306044,332529,0.003188805863595,0.00358693600151,0.006775741865106,20047.41,386427.79,0.051878799917573,64.1265,-21.8174,48.2082,16.3738,2882.18249543472,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
237,Iceland,Austria,8,sf1,T,n,12,6.57142857142857,15,1,2,6,n,n,Germanic,Germanic,y,n,6,134,95,290507,306044,332529,0.003188805863595,0.00358693600151,0.006775741865106,20047.41,386427.79,0.051878799917573,64.1265,-21.8174,48.2082,16.3738,2882.18249543472,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
238,Ireland,Austria,1,f,T,n,24,6.06666666666667,1,5,2,6,n,n,Germanic,Germanic,y,n,6,472,441,3926156,4137894,4724720,0.000591060954413,0.000751500444766,0.001342561399179,294053.6,386427.79,0.76095355357336,53.3498,-6.2603,48.2082,16.3738,1682.34252721233,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
239,Israel,Austria,3,f,T,n,24,6.55555555555556,15,1,2,6,n,n,Semetic,Germanic,n,n,6,NA,NA,NA,NA,NA,NA,NA,NA,318743.69,386427.79,0.824846706806464,31.7683,35.2137,48.2082,16.3738,2419.30483833293,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
240,Latvia,Austria,4,f,T,n,24,5,17,5,2,6,n,n,Baltic,Germanic,n,n,6,91,29,1710068,1680011,1968957,0.000351501995064,0.000100364774041,0.000451866769104,27677.39,386427.79,0.071623704910043,56.9496,24.1052,48.2082,16.3738,1101.90085944041,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
241,Lithuania,Austria,1,f,T,n,24,10,18,6,2,6,n,y,Baltic,Germanic,n,n,6,62,26,2758852,2869876,2888558,0.000478004101584,0.001391713949256,0.00186971805084,42738.88,386427.79,0.110599913117015,54.6872,253,48.2082,16.3738,7418.09500584302,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
242,Malta,Austria,1,sf1,J,n,12,6.66666666666667,19,1,2,6,n,n,Semitic,Germanic,n,n,6,NA,NA,NA,NA,434403,NA,NA,NA,10949.09,386427.79,0.028334116446439,35.8989,14.5146,48.2082,16.3738,1377.19865059736,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
243,Malta,Austria,1,sf1,T,n,12,6.66666666666667,19,1,2,6,n,n,Semitic,Germanic,n,n,6,NA,NA,NA,NA,434403,NA,NA,NA,10949.09,386427.79,0.028334116446439,35.8989,14.5146,48.2082,16.3738,1377.19865059736,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
244,Moldova,Austria,4,f,T,n,24,5,20,1,2,6,n,n,ItalicRomance,Germanic,n,n,6,NA,NA,NA,NA,3553056,NA,NA,NA,6749.52,386427.79,0.017466445671519,47.0105,28.8638,48.2082,16.3738,944.663599842908,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
245,Moldova,Austria,7,sf1,T,n,12,5,20,1,2,6,n,n,ItalicRomance,Germanic,n,n,6,NA,NA,NA,NA,3553056,NA,NA,NA,6749.52,386427.79,0.017466445671519,47.0105,28.8638,48.2082,16.3738,944.663599842908,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
246,Poland,Austria,4,f,T,n,24,4.8,1,5,2,6,n,n,Slavic,Germanic,n,n,6,NA,926,NA,37811676,37967209,NA,0.00595372043232,NA,469508.68,386427.79,1.21499719261909,52.2297,21.0122,48.2082,16.3738,555.516516354352,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
247,Russia,Austria,8,f,T,n,24,3,3,1,2,6,n,n,Slavic,Germanic,n,n,6,NA,NA,NA,NA,NA,NA,NA,NA,1283162.35,386427.79,3.32057471850045,55.7558,37.6173,48.2082,16.3738,1669.69995668262,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
248,Russia,Austria,10,sf1,T,n,12,3,3,1,2,6,n,n,Slavic,Germanic,n,n,6,NA,NA,NA,NA,NA,NA,NA,NA,1283162.35,386427.79,3.32057471850045,55.7558,37.6173,48.2082,16.3738,1669.69995668262,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
249,San Marino,Austria,1,f,J,n,24,0,1,5,2,6,n,n,ItalianRomance,Germanic,n,n,6,NA,NA,NA,NA,33005,NA,NA,NA,1500,386427.79,0.003881708404046,43.9356,12.4473,48.2082,16.3738,563.258887049202,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
250,San Marino,Austria,3,sf1,T,n,12,0,1,5,2,6,n,n,ItalianRomance,Germanic,n,n,6,NA,NA,NA,NA,33005,NA,NA,NA,1500,386427.79,0.003881708404046,43.9356,12.4473,48.2082,16.3738,563.258887049202,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
251,Slovenia,Austria,6,f,T,n,24,6.33333333333333,1,2,2,6,n,n,Slavic,Germanic,n,y,6,2734,391,1822985,1956422,2064188,0.011334850727396,0.003628231538704,0.0149630822661,43990.64,386427.79,0.113839224658247,46.0569,14.5058,48.2082,16.3738,277.812015353247,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
252,Spain,Austria,2,f,T,n,24,6.4,1,3,2,6,n,n,ItalianRomance,Germanic,n,n,6,NA,NA,40521758,42022582,46440099,NA,NA,NA,1232088.19,386427.79,3.18840472109938,40.4168,-3.7038,48.2082,16.3738,1809.55686757125,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
253,Spain,Austria,12,sf1,T,n,12,6.4,1,3,2,6,n,n,ItalianRomance,Germanic,n,n,6,NA,NA,40521758,42022582,46440099,NA,NA,NA,1232088.19,386427.79,3.18840472109938,40.4168,-3.7038,48.2082,16.3738,1809.55686757125,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
254,Sweden,Austria,5,f,T,n,24,4.2,1,4,2,6,n,n,Germanic,Germanic,y,n,6,5772,3296,8174753,9068184,9851017,0.003443371688469,0.004210348822801,0.00765372051127,510999.8,386427.79,1.32236814541728,59.3293,18.0696,48.2082,16.3738,1241.51801514906,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
255,Sweden,Austria,2,sf1,J,n,12,4.2,1,4,2,6,n,n,Germanic,Germanic,y,n,6,5772,3296,8174753,9068184,9851017,0.003443371688469,0.004210348822801,0.00765372051127,510999.8,386427.79,1.32236814541728,59.3293,18.0696,48.2082,16.3738,1241.51801514906,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
256,Sweden,Austria,7,sf1,T,n,12,4.2,1,4,2,6,n,n,Germanic,Germanic,y,n,6,5772,3296,8174753,9068184,9851017,0.003443371688469,0.004210348822801,0.00765372051127,510999.8,386427.79,1.32236814541728,59.3293,18.0696,48.2082,16.3738,1241.51801514906,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
257,Switzerland,Austria,4,f,J,n,24,6,1,5,2,6,n,n,Germanic,Germanic,y,y,6,60052,41145,5910732,6278459,8327126,0.024851907429004,0.020083791069998,0.044935698499002,659827.24,386427.79,1.70750462848441,46.948,7.4474,48.2082,16.3738,683.656307269242,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
258,Switzerland,Austria,10,f,T,n,24,6,1,5,2,6,n,n,Germanic,Germanic,y,y,6,60052,41145,5910732,6278459,8327126,0.024851907429004,0.020083791069998,0.044935698499002,659827.24,386427.79,1.70750462848441,46.948,7.4474,48.2082,16.3738,683.656307269242,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
259,The Netherlands,Austria,8,f,J,n,24,4.4,1,5,2,6,n,n,Germanic,Germanic,y,n,6,6594,4141,14922597,16078619,16900726,0.003333452975008,0.005037057220046,0.008370510195054,770845.05,386427.79,1.99479713920161,52.3702,4.8952,48.2082,16.3738,936.114879947438,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
260,The Netherlands,Austria,6,f,T,n,24,4.4,1,5,2,6,n,n,Germanic,Germanic,y,n,6,6594,4141,14922597,16078619,16900726,0.003333452975008,0.005037057220046,0.008370510195054,770845.05,386427.79,1.99479713920161,52.3702,4.8952,48.2082,16.3738,936.114879947438,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
261,The Netherlands,Austria,6,sf1,J,n,12,4.4,1,5,2,6,n,n,Germanic,Germanic,y,n,6,6594,4141,14922597,16078619,16900726,0.003333452975008,0.005037057220046,0.008370510195054,770845.05,386427.79,1.99479713920161,52.3702,4.8952,48.2082,16.3738,936.114879947438,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
262,The Netherlands,Austria,10,sf1,T,n,12,4.4,1,5,2,6,n,n,Germanic,Germanic,y,n,6,6594,4141,14922597,16078619,16900726,0.003333452975008,0.005037057220046,0.008370510195054,770845.05,386427.79,1.99479713920161,52.3702,4.8952,48.2082,16.3738,936.114879947438,Solo,Female,English,French,0,0.647,0.624,4,-5.335,0,0.0367,0.516,0,0.165,0.469,142.999,180000,4
263,Austria,Azerbaijan,4,sf1,J,n,14,10,2,6,3,1,n,n,Germanic,Turkic,n,n,3,1301,1133,7106289,7433203,8690076,0.000821448843815,0.000901443503043,0.001722892346858,386427.79,37847.72,10.2100678719881,48.2082,16.3738,40.4093,49.8671,2777.11836228158,Solo,Female,French,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
264,Belarus,Azerbaijan,2,f,J,n,4,7.14285714285714,4,1,3,1,n,y,Slavic,Turkic,n,n,3,NA,NA,NA,NA,9498364,NA,NA,NA,47433.44,37847.72,1.25327073863366,53.9045,27.5615,40.4093,49.8671,2240.04098922338,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
265,Belarus,Azerbaijan,8,f,T,n,4,7.14285714285714,4,1,3,1,n,y,Slavic,Turkic,n,n,3,NA,NA,NA,NA,9498364,NA,NA,NA,47433.44,37847.72,1.25327073863366,53.9045,27.5615,40.4093,49.8671,2240.04098922338,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
266,Bosnia & Herzegovina,Azerbaijan,1,f,J,n,4,5.6,1,2,3,1,n,n,Slavic,Turkic,n,n,3,NA,NA,NA,NA,3515982,NA,NA,NA,16559.7,37847.72,0.43753494265969,43.8563,18.4131,40.4093,49.8671,2605.84259617109,Solo,Female,Bosnian,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
267,Bosnia & Herzegovina,Azerbaijan,8,f,T,n,4,5.6,1,2,3,1,n,n,Slavic,Turkic,n,n,3,NA,NA,NA,NA,3515982,NA,NA,NA,16559.7,37847.72,0.43753494265969,43.8563,18.4131,40.4093,49.8671,2605.84259617109,Solo,Female,Bosnian,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
268,Bosnia & Herzegovina,Azerbaijan,6,sf1,J,n,14,5.6,1,2,3,1,n,n,Slavic,Turkic,n,n,3,NA,NA,NA,NA,3515982,NA,NA,NA,16559.7,37847.72,0.43753494265969,43.8563,18.4131,40.4093,49.8671,2605.84259617109,Solo,Female,Bosnian,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
269,Bosnia & Herzegovina,Azerbaijan,10,sf1,T,n,14,5.6,1,2,3,1,n,n,Slavic,Turkic,n,n,3,NA,NA,NA,NA,3515982,NA,NA,NA,16559.7,37847.72,0.43753494265969,43.8563,18.4131,40.4093,49.8671,2605.84259617109,Solo,Female,Bosnian,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
270,Bulgaria,Azerbaijan,1,f,T,n,4,9.14285714285714,1,3,3,1,n,n,Slavic,Turkic,n,n,3,1863,69,7015969,7075726,7153784,0.013518122120234,0.000883958082452,0.014402080202685,52395.16,37847.72,1.38436767128905,42.6977,23.3219,40.4093,49.8671,2214.24685969213,Solo,Female,Mixed,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
271,Croatia,Azerbaijan,3,sf1,J,n,14,8.83333333333333,1,2,3,1,n,n,Slavic,Turkic,n,n,3,NA,NA,NA,4147382,4190669,NA,NA,NA,50425.33,37847.72,1.33232147141228,45.815,15.9819,40.4093,49.8671,2793.28245140802,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
272,Cyprus,Azerbaijan,2,f,J,n,4,8.85714285714286,6,3,3,1,n,n,Hellenic,Turkic,n,n,3,NA,360,NA,NA,848319,NA,NA,NA,19801.66,37847.72,0.523192942666031,35.1856,33.3823,40.4093,49.8671,1557.49212028978,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
273,Cyprus,Azerbaijan,4,sf1,J,n,14,8.85714285714286,6,3,3,1,n,n,Hellenic,Turkic,n,n,3,NA,360,NA,NA,848319,NA,NA,NA,19801.66,37847.72,0.523192942666031,35.1856,33.3823,40.4093,49.8671,1557.49212028978,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
274,Cyprus,Azerbaijan,8,sf1,T,n,14,8.85714285714286,6,3,3,1,n,n,Hellenic,Turkic,n,n,3,NA,360,NA,NA,848319,NA,NA,NA,19801.66,37847.72,0.523192942666031,35.1856,33.3823,40.4093,49.8671,1557.49212028978,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
275,Czech Republic,Azerbaijan,6,f,T,n,4,10.6666666666667,7,1,3,1,n,y,Slavic,Turkic,n,n,3,1193,875,10120553,10077497,10553843,0.002753352258303,0.001836900068438,0.00459025232674,99300.33,37847.72,2.62368063386645,50.0755,14.4378,40.4093,49.8671,2941.20814296352,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
276,Czech Republic,Azerbaijan,3,sf1,J,n,14,10.6666666666667,7,1,3,1,n,y,Slavic,Turkic,n,n,3,1193,875,10120553,10077497,10553843,0.002753352258303,0.001836900068438,0.00459025232674,99300.33,37847.72,2.62368063386645,50.0755,14.4378,40.4093,49.8671,2941.20814296352,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
277,Czech Republic,Azerbaijan,10,sf1,T,n,14,10.6666666666667,7,1,3,1,n,y,Slavic,Turkic,n,n,3,1193,875,10120553,10077497,10553843,0.002753352258303,0.001836900068438,0.00459025232674,99300.33,37847.72,2.62368063386645,50.0755,14.4378,40.4093,49.8671,2941.20814296352,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
278,Estonia,Azerbaijan,7,sf1,J,n,14,6.6,8,5,3,1,n,n,Uralic,Turkic,n,n,3,1482,267,1122085,1117693,1315944,0.007644731480096,0.001346777569848,0.008991509049945,23136.74,37847.72,0.611311328661277,59.437,24.7536,40.4093,49.8671,2742.66196526609,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
279,F.Y.R. Macedonia,Azerbaijan,1,f,J,n,4,4.8,9,2,3,1,n,n,Slavic,Turkic,n,n,3,NA,NA,NA,NA,2071278,NA,NA,NA,10899.58,37847.72,0.287985115087514,41.9973,21.428,40.4093,49.8671,2374.81788564189,Solo,Female,Macedonian,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
280,Finland,Azerbaijan,2,sf1,J,n,14,4,10,5,3,1,n,n,Uralic,Turkic,n,n,3,132,117,5150146,5257543,5487308,0.00039150319431,0.000509215938024,0.000900719132334,236785.05,37847.72,6.25625665165563,60.1699,24.9384,40.4093,49.8671,2787.13333810295,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
281,France,Azerbaijan,7,sf1,J,n,14,5.83333333333333,11,1,3,1,n,y,ItalicRomance,Turkic,n,n,3,NA,NA,NA,62351387,66759950,NA,NA,NA,2465453.98,37847.72,65.1414135382528,48.8566,2.3522,40.4093,49.8671,3809.08052893912,Solo,Female,Mixed,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
282,Georgia,Azerbaijan,7,f,T,n,4,9.8,12,1,3,1,n,y,Kartvelian,Turkic,n,y,3,NA,NA,NA,NA,3720400,NA,NA,NA,14332.88,37847.72,0.378698637592965,41.7151,44.8271,40.4093,49.8671,446.723373783214,Solo,Female,English,English,1,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
283,Greece,Azerbaijan,1,f,J,n,4,6.7,14,3,3,1,n,n,Hellenic,Turkic,n,n,3,NA,NA,NA,NA,10783748,NA,NA,NA,194558.65,37847.72,5.14056460996858,37.9838,23.7275,40.4093,49.8671,2260.3071261777,Solo,Female,Mixed,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
284,Greece,Azerbaijan,5,sf1,J,n,14,6.7,14,3,3,1,n,n,Hellenic,Turkic,n,n,3,NA,NA,NA,NA,10783748,NA,NA,NA,194558.65,37847.72,5.14056460996858,37.9838,23.7275,40.4093,49.8671,2260.3071261777,Solo,Female,Mixed,English,0,0.58,0.759,5,-3.125,0,0.0382,0.0526,0.000816,0.138,0.332,95.995,182400,4
